,r,i,i',t,T
7215,2,2,1,16,0.0
7216,2,2,1,17,0.0
7217,2,2,1,18,0.0
7218,2,2,1,19,0.0
7219,2,2,1,20,0.0
7220,2,2,1,21,0.0
7221,2,2,1,22,0.0
7222,2,2,1,23,0.0
7223,2,2,1,24,0.0
7224,2,2,1,25,0.0
7225,2,2,1,26,0.0
7226,2,2,1,27,0.0
7227,2,2,1,28,0.0
7228,2,2,1,29,0.0
7229,2,2,1,30,-0.0
7230,2,2,2,1,-0.0
7231,2,2,2,2,-0.0
7232,2,2,2,3,-0.0
7233,2,2,2,4,-0.0
7234,2,2,2,5,-0.0
7235,2,2,2,6,-0.0
7236,2,2,2,7,-0.0
7237,2,2,2,8,-0.0
7238,2,2,2,9,-0.0
7239,2,2,2,10,-0.0
7240,2,2,2,11,-0.0
7241,2,2,2,12,-0.0
7242,2,2,2,13,-0.0
7243,2,2,2,14,-0.0
7244,2,2,2,15,-0.0
7245,2,2,2,16,-0.0
7246,2,2,2,17,-0.0
7247,2,2,2,18,-0.0
7248,2,2,2,19,-0.0
7249,2,2,2,20,-0.0
7250,2,2,2,21,-0.0
7251,2,2,2,22,-0.0
7252,2,2,2,23,-0.0
7253,2,2,2,24,-0.0
7254,2,2,2,25,-0.0
7255,2,2,2,26,-0.0
7256,2,2,2,27,-0.0
7257,2,2,2,28,-0.0
7258,2,2,2,29,-0.0
7259,2,2,2,30,-0.0
7260,2,2,3,1,0.0
7261,2,2,3,2,0.0
7262,2,2,3,3,0.0
7263,2,2,3,4,0.0
7264,2,2,3,5,0.0
7265,2,2,3,6,0.0
7266,2,2,3,7,0.0
7267,2,2,3,8,0.0
7268,2,2,3,9,0.0
7269,2,2,3,10,0.0
7270,2,2,3,11,0.0
7271,2,2,3,12,0.0
7272,2,2,3,13,0.0
7273,2,2,3,14,0.0
7274,2,2,3,15,0.0
7275,2,2,3,16,0.0
7276,2,2,3,17,0.0
7277,2,2,3,18,0.0
7278,2,2,3,19,0.0
7279,2,2,3,20,0.0
7280,2,2,3,21,0.0
7281,2,2,3,22,0.0
7282,2,2,3,23,0.0
7283,2,2,3,24,0.0
7284,2,2,3,25,0.0
7285,2,2,3,26,0.0
7286,2,2,3,27,0.0
7287,2,2,3,28,0.0
7288,2,2,3,29,0.0
7289,2,2,3,30,-0.0
7290,2,2,4,1,0.0
7291,2,2,4,2,0.0
7292,2,2,4,3,0.0
7293,2,2,4,4,0.0
7294,2,2,4,5,0.0
7295,2,2,4,6,0.0
7296,2,2,4,7,0.0
7297,2,2,4,8,0.0
7298,2,2,4,9,0.0
7299,2,2,4,10,0.0
7300,2,2,4,11,0.0
7301,2,2,4,12,0.0
7302,2,2,4,13,0.0
7303,2,2,4,14,0.0
7304,2,2,4,15,0.0
7305,2,2,4,16,0.0
7306,2,2,4,17,0.0
7307,2,2,4,18,0.0
7308,2,2,4,19,0.0
7309,2,2,4,20,0.0
7310,2,2,4,21,0.0
7311,2,2,4,22,0.0
7312,2,2,4,23,0.0
7313,2,2,4,24,0.0
7314,2,2,4,25,0.0
7315,2,2,4,26,0.0
7316,2,2,4,27,0.0
7317,2,2,4,28,0.0
7318,2,2,4,29,0.0
7319,2,2,4,30,-0.0
7320,2,2,5,1,0.0
7321,2,2,5,2,0.0
7322,2,2,5,3,0.0
7323,2,2,5,4,0.0
7324,2,2,5,5,0.0
7325,2,2,5,6,0.0
7326,2,2,5,7,0.0
7327,2,2,5,8,0.0
7328,2,2,5,9,0.0
7329,2,2,5,10,0.0
7330,2,2,5,11,0.0
7331,2,2,5,12,0.0
7332,2,2,5,13,0.0
7333,2,2,5,14,0.0
7334,2,2,5,15,0.0
7335,2,2,5,16,0.0
7336,2,2,5,17,0.0
7337,2,2,5,18,0.0
7338,2,2,5,19,0.0
7339,2,2,5,20,0.0
7340,2,2,5,21,0.0
7341,2,2,5,22,0.0
7342,2,2,5,23,0.0
7343,2,2,5,24,0.0
7344,2,2,5,25,0.0
7345,2,2,5,26,0.0
7346,2,2,5,27,0.0
7347,2,2,5,28,0.0
7348,2,2,5,29,0.0
7349,2,2,5,30,-0.0
7350,2,2,6,1,0.0
7351,2,2,6,2,0.0
7352,2,2,6,3,0.0
7353,2,2,6,4,0.0
7354,2,2,6,5,0.0
7355,2,2,6,6,0.0
7356,2,2,6,7,0.0
7357,2,2,6,8,0.0
7358,2,2,6,9,0.0
7359,2,2,6,10,0.0
7360,2,2,6,11,0.0
7361,2,2,6,12,0.0
7362,2,2,6,13,0.0
7363,2,2,6,14,0.0
7364,2,2,6,15,0.0
7365,2,2,6,16,0.0
7366,2,2,6,17,0.0
7367,2,2,6,18,0.0
7368,2,2,6,19,0.0
7369,2,2,6,20,0.0
7370,2,2,6,21,0.0
7371,2,2,6,22,0.0
7372,2,2,6,23,0.0
7373,2,2,6,24,0.0
7374,2,2,6,25,0.0
7375,2,2,6,26,0.0
7376,2,2,6,27,0.0
7377,2,2,6,28,0.0
7378,2,2,6,29,0.0
7379,2,2,6,30,-0.0
7380,2,2,7,1,0.0
7381,2,2,7,2,0.0
7382,2,2,7,3,0.0
7383,2,2,7,4,0.0
7384,2,2,7,5,0.0
7385,2,2,7,6,0.0
7386,2,2,7,7,0.0
7387,2,2,7,8,0.0
7388,2,2,7,9,0.0
7389,2,2,7,10,0.0
7390,2,2,7,11,0.0
7391,2,2,7,12,0.0
7392,2,2,7,13,0.0
7393,2,2,7,14,0.0
7394,2,2,7,15,0.0
7395,2,2,7,16,0.0
7396,2,2,7,17,0.0
7397,2,2,7,18,0.0
7398,2,2,7,19,0.0
7399,2,2,7,20,0.0
7400,2,2,7,21,0.0
7401,2,2,7,22,0.0
7402,2,2,7,23,0.0
7403,2,2,7,24,0.0
7404,2,2,7,25,0.0
7405,2,2,7,26,0.0
7406,2,2,7,27,0.0
7407,2,2,7,28,0.0
7408,2,2,7,29,0.0
7409,2,2,7,30,-0.0
7410,2,2,8,1,0.0
7411,2,2,8,2,0.0
7412,2,2,8,3,0.0
7413,2,2,8,4,0.0
7414,2,2,8,5,0.0
7415,2,2,8,6,0.0
7416,2,2,8,7,0.0
7417,2,2,8,8,0.0
7418,2,2,8,9,0.0
7419,2,2,8,10,0.0
7420,2,2,8,11,0.0
7421,2,2,8,12,0.0
7422,2,2,8,13,0.0
7423,2,2,8,14,0.0
7424,2,2,8,15,0.0
7425,2,2,8,16,0.0
7426,2,2,8,17,0.0
7427,2,2,8,18,0.0
7428,2,2,8,19,0.0
7429,2,2,8,20,0.0
7430,2,2,8,21,0.0
7431,2,2,8,22,0.0
7432,2,2,8,23,0.0
7433,2,2,8,24,0.0
7434,2,2,8,25,0.0
7435,2,2,8,26,0.0
7436,2,2,8,27,0.0
7437,2,2,8,28,0.0
7438,2,2,8,29,0.0
7439,2,2,8,30,-0.0
7440,2,2,9,1,0.0
7441,2,2,9,2,0.0
7442,2,2,9,3,0.0
7443,2,2,9,4,0.0
7444,2,2,9,5,0.0
7445,2,2,9,6,0.0
7446,2,2,9,7,0.0
7447,2,2,9,8,0.0
7448,2,2,9,9,0.0
7449,2,2,9,10,0.0
7450,2,2,9,11,0.0
7451,2,2,9,12,0.0
7452,2,2,9,13,0.0
7453,2,2,9,14,0.0
7454,2,2,9,15,0.0
7455,2,2,9,16,0.0
7456,2,2,9,17,0.0
7457,2,2,9,18,0.0
7458,2,2,9,19,0.0
7459,2,2,9,20,0.0
7460,2,2,9,21,0.0
7461,2,2,9,22,0.0
7462,2,2,9,23,0.0
7463,2,2,9,24,0.0
7464,2,2,9,25,0.0
7465,2,2,9,26,0.0
7466,2,2,9,27,0.0
7467,2,2,9,28,0.0
7468,2,2,9,29,0.0
7469,2,2,9,30,-0.0
7470,2,2,10,1,0.0
7471,2,2,10,2,0.0
7472,2,2,10,3,0.0
7473,2,2,10,4,0.0
7474,2,2,10,5,0.0
7475,2,2,10,6,0.0
7476,2,2,10,7,0.0
7477,2,2,10,8,0.0
7478,2,2,10,9,0.0
7479,2,2,10,10,0.0
7480,2,2,10,11,0.0
7481,2,2,10,12,0.0
7482,2,2,10,13,0.0
7483,2,2,10,14,0.0
7484,2,2,10,15,0.0
7485,2,2,10,16,0.0
7486,2,2,10,17,0.0
7487,2,2,10,18,0.0
7488,2,2,10,19,0.0
7489,2,2,10,20,0.0
7490,2,2,10,21,0.0
7491,2,2,10,22,0.0
7492,2,2,10,23,0.0
7493,2,2,10,24,0.0
7494,2,2,10,25,0.0
7495,2,2,10,26,0.0
7496,2,2,10,27,0.0
7497,2,2,10,28,0.0
7498,2,2,10,29,0.0
7499,2,2,10,30,-0.0
7500,2,2,11,1,0.0
7501,2,2,11,2,0.0
7502,2,2,11,3,0.0
7503,2,2,11,4,0.0
7504,2,2,11,5,0.0
7505,2,2,11,6,0.0
7506,2,2,11,7,0.0
7507,2,2,11,8,0.0
7508,2,2,11,9,0.0
7509,2,2,11,10,0.0
7510,2,2,11,11,0.0
7511,2,2,11,12,0.0
7512,2,2,11,13,0.0
7513,2,2,11,14,0.0
7514,2,2,11,15,0.0
7515,2,2,11,16,0.0
7516,2,2,11,17,0.0
7517,2,2,11,18,0.0
7518,2,2,11,19,0.0
7519,2,2,11,20,0.0
7520,2,2,11,21,0.0
7521,2,2,11,22,0.0
7522,2,2,11,23,0.0
7523,2,2,11,24,0.0
7524,2,2,11,25,0.0
7525,2,2,11,26,0.0
7526,2,2,11,27,0.0
7527,2,2,11,28,0.0
7528,2,2,11,29,0.0
7529,2,2,11,30,-0.0
7530,2,2,12,1,0.0
7531,2,2,12,2,0.0
7532,2,2,12,3,0.0
7533,2,2,12,4,0.0
7534,2,2,12,5,0.0
7535,2,2,12,6,0.0
7536,2,2,12,7,0.0
7537,2,2,12,8,0.0
7538,2,2,12,9,0.0
7539,2,2,12,10,0.0
7540,2,2,12,11,0.0
7541,2,2,12,12,0.0
7542,2,2,12,13,0.0
7543,2,2,12,14,0.0
7544,2,2,12,15,0.0
7545,2,2,12,16,0.0
7546,2,2,12,17,0.0
7547,2,2,12,18,0.0
7548,2,2,12,19,0.0
7549,2,2,12,20,0.0
7550,2,2,12,21,0.0
7551,2,2,12,22,0.0
7552,2,2,12,23,0.0
7553,2,2,12,24,0.0
7554,2,2,12,25,0.0
7555,2,2,12,26,0.0
7556,2,2,12,27,0.0
7557,2,2,12,28,0.0
7558,2,2,12,29,0.0
7559,2,2,12,30,-0.0
7560,2,2,13,1,0.0
7561,2,2,13,2,0.0
7562,2,2,13,3,0.0
7563,2,2,13,4,0.0
7564,2,2,13,5,0.0
7565,2,2,13,6,0.0
7566,2,2,13,7,0.0
7567,2,2,13,8,0.0
7568,2,2,13,9,0.0
7569,2,2,13,10,0.0
7570,2,2,13,11,0.0
7571,2,2,13,12,0.0
7572,2,2,13,13,0.0
7573,2,2,13,14,0.0
7574,2,2,13,15,0.0
7575,2,2,13,16,0.0
7576,2,2,13,17,0.0
7577,2,2,13,18,0.0
7578,2,2,13,19,0.0
7579,2,2,13,20,0.0
7580,2,2,13,21,0.0
7581,2,2,13,22,0.0
7582,2,2,13,23,0.0
7583,2,2,13,24,0.0
7584,2,2,13,25,0.0
7585,2,2,13,26,0.0
7586,2,2,13,27,0.0
7587,2,2,13,28,0.0
7588,2,2,13,29,0.0
7589,2,2,13,30,-0.0
7590,2,2,14,1,0.0
7591,2,2,14,2,0.0
7592,2,2,14,3,0.0
7593,2,2,14,4,0.0
7594,2,2,14,5,0.0
7595,2,2,14,6,0.0
7596,2,2,14,7,0.0
7597,2,2,14,8,0.0
7598,2,2,14,9,0.0
7599,2,2,14,10,0.0
7600,2,2,14,11,0.0
7601,2,2,14,12,0.0
7602,2,2,14,13,0.0
7603,2,2,14,14,0.0
7604,2,2,14,15,0.0
7605,2,2,14,16,0.0
7606,2,2,14,17,0.0
7607,2,2,14,18,0.0
7608,2,2,14,19,0.0
7609,2,2,14,20,0.0
7610,2,2,14,21,0.0
7611,2,2,14,22,0.0
7612,2,2,14,23,0.0
7613,2,2,14,24,0.0
7614,2,2,14,25,0.0
7615,2,2,14,26,0.0
7616,2,2,14,27,0.0
7617,2,2,14,28,0.0
7618,2,2,14,29,0.0
7619,2,2,14,30,-0.0
7620,2,2,15,1,0.0
7621,2,2,15,2,0.0
7622,2,2,15,3,0.0
7623,2,2,15,4,0.0
7624,2,2,15,5,0.0
7625,2,2,15,6,0.0
7626,2,2,15,7,0.0
7627,2,2,15,8,0.0
7628,2,2,15,9,0.0
7629,2,2,15,10,0.0
7630,2,2,15,11,0.0
7631,2,2,15,12,0.0
7632,2,2,15,13,0.0
7633,2,2,15,14,0.0
7634,2,2,15,15,0.0
7635,2,2,15,16,0.0
7636,2,2,15,17,0.0
7637,2,2,15,18,0.0
7638,2,2,15,19,0.0
7639,2,2,15,20,0.0
7640,2,2,15,21,0.0
7641,2,2,15,22,0.0
7642,2,2,15,23,0.0
7643,2,2,15,24,0.0
7644,2,2,15,25,0.0
7645,2,2,15,26,0.0
7646,2,2,15,27,0.0
7647,2,2,15,28,0.0
7648,2,2,15,29,0.0
7649,2,2,15,30,-0.0
7650,2,3,1,1,0.0
7651,2,3,1,2,0.0
7652,2,3,1,3,0.0
7653,2,3,1,4,0.0
7654,2,3,1,5,0.0
7655,2,3,1,6,0.0
7656,2,3,1,7,0.0
7657,2,3,1,8,0.0
7658,2,3,1,9,0.0
7659,2,3,1,10,0.0
7660,2,3,1,11,0.0
7661,2,3,1,12,0.0
7662,2,3,1,13,0.0
7663,2,3,1,14,0.0
7664,2,3,1,15,0.0
7665,2,3,1,16,0.0
7666,2,3,1,17,0.0
7667,2,3,1,18,0.0
7668,2,3,1,19,0.0
7669,2,3,1,20,0.0
7670,2,3,1,21,0.0
7671,2,3,1,22,0.0
7672,2,3,1,23,0.0
7673,2,3,1,24,0.0
7674,2,3,1,25,0.0
7675,2,3,1,26,0.0
7676,2,3,1,27,0.0
7677,2,3,1,28,0.0
7678,2,3,1,29,0.0
7679,2,3,1,30,-0.0
7680,2,3,2,1,0.0
7681,2,3,2,2,0.0
7682,2,3,2,3,0.0
7683,2,3,2,4,0.0
7684,2,3,2,5,0.0
7685,2,3,2,6,0.0
7686,2,3,2,7,0.0
7687,2,3,2,8,0.0
7688,2,3,2,9,0.0
7689,2,3,2,10,0.0
7690,2,3,2,11,0.0
7691,2,3,2,12,0.0
7692,2,3,2,13,0.0
7693,2,3,2,14,0.0
7694,2,3,2,15,0.0
7695,2,3,2,16,0.0
7696,2,3,2,17,0.0
7697,2,3,2,18,0.0
7698,2,3,2,19,0.0
7699,2,3,2,20,0.0
7700,2,3,2,21,0.0
7701,2,3,2,22,0.0
7702,2,3,2,23,0.0
7703,2,3,2,24,0.0
7704,2,3,2,25,0.0
7705,2,3,2,26,0.0
7706,2,3,2,27,0.0
7707,2,3,2,28,0.0
7708,2,3,2,29,0.0
7709,2,3,2,30,-0.0
7710,2,3,3,1,-0.0
7711,2,3,3,2,-0.0
7712,2,3,3,3,-0.0
7713,2,3,3,4,-0.0
7714,2,3,3,5,-0.0
7715,2,3,3,6,-0.0
7716,2,3,3,7,-0.0
7717,2,3,3,8,-0.0
7718,2,3,3,9,-0.0
7719,2,3,3,10,-0.0
7720,2,3,3,11,-0.0
7721,2,3,3,12,-0.0
7722,2,3,3,13,-0.0
7723,2,3,3,14,-0.0
7724,2,3,3,15,-0.0
7725,2,3,3,16,-0.0
7726,2,3,3,17,-0.0
7727,2,3,3,18,-0.0
7728,2,3,3,19,-0.0
7729,2,3,3,20,-0.0
7730,2,3,3,21,-0.0
7731,2,3,3,22,-0.0
7732,2,3,3,23,-0.0
7733,2,3,3,24,-0.0
7734,2,3,3,25,-0.0
7735,2,3,3,26,-0.0
7736,2,3,3,27,-0.0
7737,2,3,3,28,-0.0
7738,2,3,3,29,-0.0
7739,2,3,3,30,-0.0
7740,2,3,4,1,0.0
7741,2,3,4,2,0.0
7742,2,3,4,3,0.0
7743,2,3,4,4,0.0
7744,2,3,4,5,0.0
7745,2,3,4,6,0.0
7746,2,3,4,7,0.0
7747,2,3,4,8,0.0
7748,2,3,4,9,0.0
7749,2,3,4,10,0.0
7750,2,3,4,11,0.0
7751,2,3,4,12,0.0
7752,2,3,4,13,0.0
7753,2,3,4,14,0.0
7754,2,3,4,15,0.0
7755,2,3,4,16,0.0
7756,2,3,4,17,0.0
7757,2,3,4,18,0.0
7758,2,3,4,19,0.0
7759,2,3,4,20,0.0
7760,2,3,4,21,0.0
7761,2,3,4,22,0.0
7762,2,3,4,23,0.0
7763,2,3,4,24,0.0
7764,2,3,4,25,0.0
7765,2,3,4,26,0.0
7766,2,3,4,27,0.0
7767,2,3,4,28,0.0
7768,2,3,4,29,0.0
7769,2,3,4,30,-0.0
7770,2,3,5,1,0.0
7771,2,3,5,2,0.0
7772,2,3,5,3,0.0
7773,2,3,5,4,0.0
7774,2,3,5,5,0.0
7775,2,3,5,6,0.0
7776,2,3,5,7,0.0
7777,2,3,5,8,0.0
7778,2,3,5,9,0.0
7779,2,3,5,10,0.0
7780,2,3,5,11,0.0
7781,2,3,5,12,0.0
7782,2,3,5,13,0.0
7783,2,3,5,14,0.0
7784,2,3,5,15,0.0
7785,2,3,5,16,0.0
7786,2,3,5,17,0.0
7787,2,3,5,18,0.0
7788,2,3,5,19,0.0
7789,2,3,5,20,0.0
7790,2,3,5,21,0.0
7791,2,3,5,22,0.0
7792,2,3,5,23,0.0
7793,2,3,5,24,0.0
7794,2,3,5,25,0.0
7795,2,3,5,26,0.0
7796,2,3,5,27,0.0
7797,2,3,5,28,0.0
7798,2,3,5,29,0.0
7799,2,3,5,30,-0.0
7800,2,3,6,1,0.0
7801,2,3,6,2,0.0
7802,2,3,6,3,0.0
7803,2,3,6,4,0.0
7804,2,3,6,5,0.0
7805,2,3,6,6,0.0
7806,2,3,6,7,0.0
7807,2,3,6,8,0.0
7808,2,3,6,9,0.0
7809,2,3,6,10,0.0
7810,2,3,6,11,0.0
7811,2,3,6,12,0.0
7812,2,3,6,13,0.0
7813,2,3,6,14,0.0
7814,2,3,6,15,0.0
7815,2,3,6,16,0.0
7816,2,3,6,17,0.0
7817,2,3,6,18,0.0
7818,2,3,6,19,0.0
7819,2,3,6,20,0.0
7820,2,3,6,21,0.0
7821,2,3,6,22,0.0
7822,2,3,6,23,0.0
7823,2,3,6,24,0.0
7824,2,3,6,25,0.0
7825,2,3,6,26,0.0
7826,2,3,6,27,0.0
7827,2,3,6,28,0.0
7828,2,3,6,29,0.0
7829,2,3,6,30,-0.0
7830,2,3,7,1,0.0
7831,2,3,7,2,0.0
7832,2,3,7,3,0.0
7833,2,3,7,4,0.0
7834,2,3,7,5,0.0
7835,2,3,7,6,0.0
7836,2,3,7,7,0.0
7837,2,3,7,8,0.0
7838,2,3,7,9,0.0
7839,2,3,7,10,0.0
7840,2,3,7,11,0.0
7841,2,3,7,12,0.0
7842,2,3,7,13,0.0
7843,2,3,7,14,0.0
7844,2,3,7,15,0.0
7845,2,3,7,16,0.0
7846,2,3,7,17,0.0
7847,2,3,7,18,0.0
7848,2,3,7,19,0.0
7849,2,3,7,20,0.0
7850,2,3,7,21,0.0
7851,2,3,7,22,0.0
7852,2,3,7,23,0.0
7853,2,3,7,24,0.0
7854,2,3,7,25,0.0
7855,2,3,7,26,0.0
7856,2,3,7,27,0.0
7857,2,3,7,28,0.0
7858,2,3,7,29,0.0
7859,2,3,7,30,-0.0
7860,2,3,8,1,0.0
7861,2,3,8,2,0.0
7862,2,3,8,3,0.0
7863,2,3,8,4,0.0
7864,2,3,8,5,0.0
7865,2,3,8,6,0.0
7866,2,3,8,7,0.0
7867,2,3,8,8,0.0
7868,2,3,8,9,0.0
7869,2,3,8,10,0.0
7870,2,3,8,11,0.0
7871,2,3,8,12,0.0
7872,2,3,8,13,0.0
7873,2,3,8,14,0.0
7874,2,3,8,15,0.0
7875,2,3,8,16,0.0
7876,2,3,8,17,0.0
7877,2,3,8,18,0.0
7878,2,3,8,19,0.0
7879,2,3,8,20,0.0
7880,2,3,8,21,0.0
7881,2,3,8,22,0.0
7882,2,3,8,23,0.0
7883,2,3,8,24,0.0
7884,2,3,8,25,0.0
7885,2,3,8,26,0.0
7886,2,3,8,27,0.0
7887,2,3,8,28,0.0
7888,2,3,8,29,0.0
7889,2,3,8,30,-0.0
7890,2,3,9,1,0.0
7891,2,3,9,2,0.0
7892,2,3,9,3,0.0
7893,2,3,9,4,0.0
7894,2,3,9,5,0.0
7895,2,3,9,6,0.0
7896,2,3,9,7,0.0
7897,2,3,9,8,0.0
7898,2,3,9,9,0.0
7899,2,3,9,10,0.0
7900,2,3,9,11,0.0
7901,2,3,9,12,0.0
7902,2,3,9,13,0.0
7903,2,3,9,14,0.0
7904,2,3,9,15,0.0
7905,2,3,9,16,0.0
7906,2,3,9,17,0.0
7907,2,3,9,18,0.0
7908,2,3,9,19,0.0
7909,2,3,9,20,0.0
7910,2,3,9,21,0.0
7911,2,3,9,22,0.0
7912,2,3,9,23,0.0
7913,2,3,9,24,0.0
7914,2,3,9,25,0.0
7915,2,3,9,26,0.0
7916,2,3,9,27,0.0
7917,2,3,9,28,0.0
7918,2,3,9,29,0.0
7919,2,3,9,30,-0.0
7920,2,3,10,1,0.0
7921,2,3,10,2,0.0
7922,2,3,10,3,0.0
7923,2,3,10,4,0.0
7924,2,3,10,5,0.0
7925,2,3,10,6,0.0
7926,2,3,10,7,0.0
7927,2,3,10,8,0.0
7928,2,3,10,9,0.0
7929,2,3,10,10,0.0
7930,2,3,10,11,0.0
7931,2,3,10,12,0.0
7932,2,3,10,13,0.0
7933,2,3,10,14,0.0
7934,2,3,10,15,0.0
7935,2,3,10,16,0.0
7936,2,3,10,17,0.0
7937,2,3,10,18,0.0
7938,2,3,10,19,0.0
7939,2,3,10,20,0.0
7940,2,3,10,21,0.0
7941,2,3,10,22,0.0
7942,2,3,10,23,0.0
7943,2,3,10,24,0.0
7944,2,3,10,25,0.0
7945,2,3,10,26,0.0
7946,2,3,10,27,0.0
7947,2,3,10,28,0.0
7948,2,3,10,29,0.0
7949,2,3,10,30,-0.0
7950,2,3,11,1,0.0
7951,2,3,11,2,0.0
7952,2,3,11,3,0.0
7953,2,3,11,4,0.0
7954,2,3,11,5,0.0
7955,2,3,11,6,0.0
7956,2,3,11,7,0.0
7957,2,3,11,8,0.0
7958,2,3,11,9,0.0
7959,2,3,11,10,0.0
7960,2,3,11,11,0.0
7961,2,3,11,12,0.0
7962,2,3,11,13,0.0
7963,2,3,11,14,0.0
7964,2,3,11,15,0.0
7965,2,3,11,16,0.0
7966,2,3,11,17,0.0
7967,2,3,11,18,0.0
7968,2,3,11,19,0.0
7969,2,3,11,20,0.0
7970,2,3,11,21,0.0
7971,2,3,11,22,0.0
7972,2,3,11,23,0.0
7973,2,3,11,24,0.0
7974,2,3,11,25,0.0
7975,2,3,11,26,0.0
7976,2,3,11,27,0.0
7977,2,3,11,28,0.0
7978,2,3,11,29,0.0
7979,2,3,11,30,-0.0
7980,2,3,12,1,0.0
7981,2,3,12,2,0.0
7982,2,3,12,3,0.0
7983,2,3,12,4,0.0
7984,2,3,12,5,0.0
7985,2,3,12,6,0.0
7986,2,3,12,7,0.0
7987,2,3,12,8,0.0
7988,2,3,12,9,0.0
7989,2,3,12,10,0.0
7990,2,3,12,11,0.0
7991,2,3,12,12,0.0
7992,2,3,12,13,0.0
7993,2,3,12,14,0.0
7994,2,3,12,15,0.0
7995,2,3,12,16,0.0
7996,2,3,12,17,0.0
7997,2,3,12,18,0.0
7998,2,3,12,19,0.0
7999,2,3,12,20,0.0
8000,2,3,12,21,0.0
8001,2,3,12,22,0.0
8002,2,3,12,23,0.0
8003,2,3,12,24,0.0
8004,2,3,12,25,0.0
8005,2,3,12,26,0.0
8006,2,3,12,27,0.0
8007,2,3,12,28,0.0
8008,2,3,12,29,0.0
8009,2,3,12,30,-0.0
8010,2,3,13,1,0.0
8011,2,3,13,2,0.0
8012,2,3,13,3,0.0
8013,2,3,13,4,0.0
8014,2,3,13,5,0.0
8015,2,3,13,6,0.0
8016,2,3,13,7,0.0
8017,2,3,13,8,0.0
8018,2,3,13,9,0.0
8019,2,3,13,10,0.0
8020,2,3,13,11,0.0
8021,2,3,13,12,0.0
8022,2,3,13,13,0.0
8023,2,3,13,14,0.0
8024,2,3,13,15,0.0
8025,2,3,13,16,0.0
8026,2,3,13,17,0.0
8027,2,3,13,18,0.0
8028,2,3,13,19,0.0
8029,2,3,13,20,0.0
8030,2,3,13,21,0.0
8031,2,3,13,22,0.0
8032,2,3,13,23,0.0
8033,2,3,13,24,0.0
8034,2,3,13,25,0.0
8035,2,3,13,26,0.0
8036,2,3,13,27,0.0
8037,2,3,13,28,0.0
8038,2,3,13,29,0.0
8039,2,3,13,30,-0.0
8040,2,3,14,1,0.0
8041,2,3,14,2,0.0
8042,2,3,14,3,0.0
8043,2,3,14,4,0.0
8044,2,3,14,5,0.0
8045,2,3,14,6,0.0
8046,2,3,14,7,0.0
8047,2,3,14,8,0.0
8048,2,3,14,9,0.0
8049,2,3,14,10,0.0
8050,2,3,14,11,0.0
8051,2,3,14,12,0.0
8052,2,3,14,13,0.0
8053,2,3,14,14,0.0
8054,2,3,14,15,0.0
8055,2,3,14,16,0.0
8056,2,3,14,17,0.0
8057,2,3,14,18,0.0
8058,2,3,14,19,0.0
8059,2,3,14,20,0.0
8060,2,3,14,21,0.0
8061,2,3,14,22,0.0
8062,2,3,14,23,0.0
8063,2,3,14,24,0.0
8064,2,3,14,25,0.0
8065,2,3,14,26,0.0
8066,2,3,14,27,0.0
8067,2,3,14,28,0.0
8068,2,3,14,29,0.0
8069,2,3,14,30,-0.0
8070,2,3,15,1,0.0
8071,2,3,15,2,0.0
8072,2,3,15,3,0.0
8073,2,3,15,4,0.0
8074,2,3,15,5,0.0
8075,2,3,15,6,0.0
8076,2,3,15,7,0.0
8077,2,3,15,8,0.0
8078,2,3,15,9,0.0
8079,2,3,15,10,0.0
8080,2,3,15,11,0.0
8081,2,3,15,12,0.0
8082,2,3,15,13,0.0
8083,2,3,15,14,0.0
8084,2,3,15,15,0.0
8085,2,3,15,16,0.0
8086,2,3,15,17,0.0
8087,2,3,15,18,0.0
8088,2,3,15,19,0.0
8089,2,3,15,20,0.0
8090,2,3,15,21,0.0
8091,2,3,15,22,0.0
8092,2,3,15,23,0.0
8093,2,3,15,24,0.0
8094,2,3,15,25,0.0
8095,2,3,15,26,0.0
8096,2,3,15,27,0.0
8097,2,3,15,28,0.0
8098,2,3,15,29,0.0
8099,2,3,15,30,-0.0
8100,2,4,1,1,0.0
8101,2,4,1,2,0.0
8102,2,4,1,3,0.0
8103,2,4,1,4,0.0
8104,2,4,1,5,0.0
8105,2,4,1,6,0.0
8106,2,4,1,7,0.0
8107,2,4,1,8,0.0
8108,2,4,1,9,0.0
8109,2,4,1,10,0.0
8110,2,4,1,11,0.0
8111,2,4,1,12,0.0
8112,2,4,1,13,0.0
8113,2,4,1,14,0.0
8114,2,4,1,15,0.0
8115,2,4,1,16,0.0
8116,2,4,1,17,0.0
8117,2,4,1,18,0.0
8118,2,4,1,19,0.0
8119,2,4,1,20,0.0
8120,2,4,1,21,0.0
8121,2,4,1,22,0.0
8122,2,4,1,23,0.0
8123,2,4,1,24,0.0
8124,2,4,1,25,0.0
8125,2,4,1,26,0.0
8126,2,4,1,27,0.0
8127,2,4,1,28,0.0
8128,2,4,1,29,0.0
8129,2,4,1,30,-0.0
8130,2,4,2,1,0.0
8131,2,4,2,2,0.0
8132,2,4,2,3,0.0
8133,2,4,2,4,0.0
8134,2,4,2,5,0.0
8135,2,4,2,6,0.0
8136,2,4,2,7,0.0
8137,2,4,2,8,0.0
8138,2,4,2,9,0.0
8139,2,4,2,10,0.0
8140,2,4,2,11,0.0
